"index","country_id","year","population","gdp"
"2278","56","2016","10566332","195090000000"
"2279","56","2017","10594438","215914000000"
"2280","56","2018","10625695","245226000000"
"2281","57","1970","78169289","215022000000"
"2282","57","1971","78312842","249039000000"
"2283","57","1972","78688452","298667000000"
"2284","57","1973","78936666","396867000000"
"2285","57","1974","78967433","443619000000"
"2286","57","1975","78673554","488780000000"
"2287","57","1976","78336950","517788000000"
"2288","57","1977","78159814","598226000000"
"2289","57","1978","78091820","737668000000"
"2290","57","1979","78126350","878011000000"
"2291","57","1980","78288576","946695000000"
"2292","57","1981","78407907","797443000000"
"2293","57","1982","78333366","773638000000"
"2294","57","1983","78128282","767768000000"
"2295","57","1984","77858685","722368000000"
"2296","57","1985","77684873","729763000000"
"2297","57","1986","77720436","1042300000000"
"2298","57","1987","77839920","1293260000000"
"2299","57","1988","78144619","1395930000000"
"2300","57","1989","78751283","1393670000000"
"2301","57","1990","79433029","1764970000000"
"2302","57","1991","80013896","1861870000000"
"2303","57","1992","80624598","2123130000000"
"2304","57","1993","81156363","2068560000000"
"2305","57","1994","81438348","2205970000000"
"2306","57","1995","81678051","2591620000000"
"2307","57","1996","81914831","2503670000000"
"2308","57","1997","82034771","2218690000000"
"2309","57","1998","82047195","2243230000000"
"2310","57","1999","82100243","2199960000000"
"2311","57","2000","82211508","1949950000000"
"2312","57","2001","82349925","1950650000000"
"2313","57","2002","82488495","2079140000000"
"2314","57","2003","82534176","2505730000000"
"2315","57","2004","82516260","2819250000000"
"2316","57","2005","82469422","2861410000000"
"2317","57","2006","82376451","3002450000000"
"2318","57","2007","82266372","3439950000000"
"2319","57","2008","82110097","3752370000000"
"2320","57","2009","81902307","3418010000000"
"2321","57","2010","81776930","3417090000000"
"2322","57","2011","80274983","3757700000000"
"2323","57","2012","80425823","3543980000000"
"2324","57","2013","80645605","3752510000000"
"2325","57","2014","80982500","3898730000000"
"2326","57","2015","81686611","3381390000000"
"2327","57","2016","82348669","3495160000000"
"2328","57","2017","82657002","3693200000000"
"2329","57","2018","82927922","3996760000000"
"2330","58","1985","425613","340989528"
"2331","58","1987","490330","373371738"
"2332","58","1988","528999","395794538"
"2333","58","1989","563864","409220087"
"2334","58","1990","590398","452328087"
"2335","58","1991","606844","462421998"
"2336","58","1992","615054","478058304"
"2337","58","1993","618495","466048469"
"2338","58","1994","622366","491689220"
"2339","58","1995","630388","497723960"
"2340","58","1996","643654","494004647"
"2341","58","1997","660863","502675542"
"2342","58","1998","680463","514267869"
"2343","58","1999","699975","536080148"
"2344","58","2000","717584","551230861"
"2345","58","2001","733015","572417440"
"2346","58","2002","746942","591122039"
"2347","58","2003","759641","622044665"
"2348","58","2004","771603","666072101"
"2349","58","2005","783254","708633194"
"2350","58","2006","794563","768873684"
"2351","58","2007","805451","847918929"
"2352","58","2008","816358","999105339"
"2353","58","2009","827823","1049110685"
"2354","58","2010","840198","1128611700"
"2355","58","2011","853674","1239144502"
"2356","58","2012","868136","1353632942"
"2357","58","2013","883293","1324733712"
"2358","58","2014","898696","1455035089"
"2359","58","2015","913993","1633741923"
"2360","58","2016","929112","1764268469"
"2361","58","2017","944097","1844674435"
"2362","58","2018","958920","1965982322"
"2363","59","1977","73440","45872947"
"2364","59","1978","74284","57130215"
"2365","59","1979","74955","55017758"
"2366","59","1980","75314","72804653"
"2367","59","1981","75309","82107391"
"2368","59","1982","75003","89527576"
"2369","59","1983","74483","98665191"
"2370","59","1984","73851","109157070"
"2371","59","1985","73201","119491933"
"2372","59","1986","72533","135161958"
"2373","59","1987","71842","151868754"
"2374","59","1988","71208","171106184"
"2375","59","1989","70723","185137243"
"2376","59","1990","70419","201428730"
"2377","59","1991","70374","219763222"
"2378","59","1992","70544","234058259"
"2379","59","1993","70831","245527592"
"2380","59","1994","71043","264375666"
"2381","59","1995","71098","274522148"
"2382","59","1996","70936","292286000"
"2383","59","1997","70599","302989185"
"2384","59","1998","70185","322409851"
"2385","59","1999","69835","331759000"
"2386","59","2000","69650","333468888"
"2387","59","2001","69661","340205074"
"2388","59","2002","69837","333195185"
"2389","59","2003","70100","343310666"
"2390","59","2004","70382","367199111"
"2391","59","2005","70589","364255074"
"2392","59","2006","70718","390250148"
"2393","59","2007","70795","421375851"
"2394","59","2008","70827","458190185"
"2395","59","2009","70851","489074333"
"2396","59","2010","70878","493824413"
"2397","59","2011","70916","501025303"
"2398","59","2012","70965","485997988"
"2399","59","2013","71016","501979134"
"2400","59","2014","71085","523540777"
"2401","59","2015","71183","540830670"
"2402","59","2016","71307","575468234"
"2403","59","2017","71458","496726248"
"2404","59","2018","71625","503646211"
"2405","60","1960","4579603","6248946880"
"2406","60","1961","4611687","6933842099"
"2407","60","1962","4647727","7812968114"
"2408","60","1963","4684483","8316692386"
"2409","60","1964","4722072","9506678763"
"2410","60","1965","4759012","10678897387"
"2411","60","1966","4797381","11721248101"
"2412","60","1967","4835354","12788479692"
"2413","60","1968","4864883","13196541952"
"2414","60","1969","4891860","15009384585"
"2415","60","1970","4928757","17075457600"
"2416","60","1971","4963126","19085731252"
"2417","60","1972","4991596","23232379952"
"2418","60","1973","5021861","30730626663"
"2419","60","1974","5045297","34160444798"
"2420","60","1975","5059862","40474406216"
"2421","60","1976","5072596","44575892473"
"2422","60","1977","5088419","49784338519"
"2423","60","1978","5104248","60362931854"
"2424","60","1979","5116801","70366241969"
"2425","60","1980","5123027","71127528700"
"2426","60","1981","5121572","61877813965"
"2427","60","1982","5117810","60412844679"
"2428","60","1983","5114297","60644782176"
"2429","60","1984","5111619","59105236854"
"2430","60","1985","5113691","62658568287"
"2431","60","1986","5120534","88078760104"
"2432","60","1987","5127024","109414000000"
"2433","60","1988","5129516","115553000000"
"2434","60","1989","5132594","112409000000"
"2435","60","1990","5140939","138247000000"
"2436","60","1991","5154298","139225000000"
"2437","60","1992","5171370","152916000000"
"2438","60","1993","5188628","143196000000"
"2439","60","1994","5206180","156162000000"
"2440","60","1995","5233373","185007000000"
"2441","60","1996","5263074","187632000000"
"2442","60","1997","5284991","173538000000"
"2443","60","1998","5304219","176992000000"
"2444","60","1999","5321799","177965000000"
"2445","60","2000","5339616","164159000000"
"2446","60","2001","5358783","164791000000"
"2447","60","2002","5375931","178635000000"
"2448","60","2003","5390574","218096000000"
"2449","60","2004","5404523","251373000000"
"2450","60","2005","5419432","264467000000"
"2451","60","2006","5437272","282885000000"
"2452","60","2007","5461438","319423000000"
"2453","60","2008","5493621","353361000000"
"2454","60","2009","5523095","321241000000"
"2455","60","2010","5547683","321995000000"
"2456","60","2011","5570572","344003000000"
"2457","60","2012","5591572","327149000000"
"2458","60","2013","5614932","343584000000"
"2459","60","2014","5643475","352994000000"
"2460","60","2015","5683483","302673000000"
"2461","60","2016","5728010","311988000000"
"2462","60","2017","5764980","329866000000"
"2463","60","2018","5797446","352058000000"
"2464","61","1960","3294224","672399700"
"2465","61","1961","3406280","654100200"
"2466","61","1962","3521018","824100000"
"2467","61","1963","3638109","940799900"
"2468","61","1964","3757132","1025599900"
"2469","61","1965","3877765","888100000"
"2470","61","1966","3999796","983900000"
"2471","61","1967","4123092","1034800000"
"2472","61","1968","4247558","1079100000"
"2473","61","1969","4373124","1230500000"
"2474","61","1970","4499720","1485500000"
"2475","61","1971","4627210","1666500000"
"2476","61","1972","4755459","1987400000"
"2477","61","1973","4884461","2344800000"
"2478","61","1974","5014189","2925700000"
"2479","61","1975","5144637","3599200000"
"2480","61","1976","5275770","3951500000"
"2481","61","1977","5407500","4587100000"
"2482","61","1978","5539590","4734400000"
"2483","61","1979","5671797","5498800000"
"2484","61","1980","5803927","6761300000"
"2485","61","1981","5935909","7561300000"
"2486","61","1982","6067770","8267400000"
"2487","61","1983","6199661","9220600000"
"2488","61","1984","6331764","11594000000"
"2489","61","1985","6464229","5044592945"
"2490","61","1986","6596962","6122198120"
"2491","61","1987","6729933","5826987099"
"2492","61","1988","6863441","5374314928"
"2493","61","1989","6997888","6686593060"
"2494","61","1990","7133494","7073675545"
"2495","61","1991","7270409","9734321854"
"2496","61","1992","7408342","11356271336"
"2497","61","1993","7546463","13081042400"
"2498","61","1994","7683707","14664237667"
"2499","61","1995","7819247","16598679279"
"2500","61","1996","7952763","18241691857"
"2501","61","1997","8084407","20017908829"
"2502","61","1998","8214426","21672526563"
"2503","61","1999","8343283","22137599986"
"2504","61","2000","8471321","24305116729"
"2505","61","2001","8598601","25599311449"
"2506","61","2002","8724975","27362875603"
"2507","61","2003","8850317","21642882856"
"2508","61","2004","8974444","22692574473"
"2509","61","2005","9097257","36119047252"
"2510","61","2006","9218686","38116351526"
"2511","61","2007","9338861","44169678153"
"2512","61","2008","9458075","48288967303"
"2513","61","2009","9576737","48376555306"
"2514","61","2010","9695121","53982886258"
"2515","61","2011","9813210","57811180659"
"2516","61","2012","9930911","60657780261"
"2517","61","2013","10048224","62661773592"
"2518","61","2014","10165178","66065015410"
"2519","61","2015","10281680","68802092021"
"2520","61","2016","10397743","72342967648"
"2521","61","2017","10513131","75931656815"
"2522","61","2018","10627165","81298585403"
"2523","62","1960","11057863","2723648552"
"2524","62","1961","11336339","2434776646"
"2525","62","1962","11619828","2001468868"
"2526","62","1963","11912803","2703014867"
"2527","62","1964","12221675","2909351793"
"2528","62","1965","12550885","3136258897"
"2529","62","1966","12902627","3039834559"
"2530","62","1967","13275026","3370843066"
"2531","62","1968","13663583","3852115817"
"2532","62","1969","14061722","4257218772"
"2533","62","1970","14464985","4863487493"
"2534","62","1971","14872250","5077222367"
"2535","62","1972","15285990","6761786387"
"2536","62","1973","15709825","8715105930"
"2537","62","1974","16149025","13209713643"
"2538","62","1975","16607707","15557934268"
"2539","62","1976","17085801","17728347375"
"2540","62","1977","17582904","20971901273"
"2541","62","1978","18102266","26364491313"
"2542","62","1979","18647815","33243422158"
"2543","62","1980","19221665","42345277342"
"2544","62","1981","19824301","44348672668"
"2545","62","1982","20452902","45207088716"
"2546","62","1983","21101875","48801369800"
"2547","62","1984","21763575","53698278906"
"2548","62","1985","22431502","57937868670"
"2549","62","1986","23102389","63696301893"
"2550","62","1987","23774284","66742267773"
"2551","62","1988","24443467","59089067187"
"2552","62","1989","25106190","55631489802"
"2553","62","1990","25758869","62045099643"
"2554","62","1991","26400479","45715367087"
"2555","62","1992","27028326","48003298223"
"2556","62","1993","27635515","49946455211"
"2557","62","1994","28213774","42542571306"
"2558","62","1995","28757785","41764052458"
"2559","62","1996","29266405","46941496780"
"2560","62","1997","29742979","48177862502"
"2561","62","1998","30192754","48187747529"
"2562","62","1999","30623406","48640574567"
"2563","62","2000","31042235","54790245601"
"2564","62","2001","31451514","54744714396"
"2565","62","2002","31855109","56760288974"
"2566","62","2003","32264157","67863829880"
"2567","62","2004","32692163","85324998814"
"2568","62","2005","33149724","103198000000"
"2569","62","2006","33641002","117027000000"
"2570","62","2007","34166972","134977000000"
"2571","62","2008","34730608","171001000000"
"2572","62","2009","35333881","137211000000"
"2573","62","2010","35977455","161207000000"
"2574","62","2011","36661444","200019000000"
"2575","62","2012","37383887","209059000000"
"2576","62","2013","38140132","209755000000"
"2577","62","2014","38923687","213810000000"
"2578","62","2015","39728025","165979000000"
"2579","62","2016","40551404","160130000000"
"2580","62","2017","41389198","167555000000"
"2581","62","2018","42228429","180689000000"
"2582","63","1960","4543666","2069465326"
"2583","63","1961","4674172","1753850417"
"2584","63","1962","4809201","1518208221"
"2585","63","1963","4948986","1824344492"
"2586","63","1964","5093854","2244146868"
"2587","63","1965","5243977","2387048255"
"2588","63","1966","5399422","2429309514"
"2589","63","1967","5560012","2553596092"
"2590","63","1968","5725459","2582180794"
"2591","63","1969","5895367","3112166848"
"2592","63","1970","6069376","2862504170"
"2593","63","1971","6247418","2754220263"
"2594","63","1972","6429379","3185987235"
"2595","63","1973","6614843","3891755552"
"2596","63","1974","6803280","6599259421"
"2597","63","1975","6994334","7731677257"
"2598","63","1976","7187787","9091924305"
"2599","63","1977","7383724","11026346590"
"2600","63","1978","7582353","11922502171"
"2601","63","1979","7784072","14175166008"
"2602","63","1980","7989186","17881514683"
"2603","63","1981","8197652","21810767209"
"2604","63","1982","8409397","19929853575"
"2605","63","1983","8624594","17152483214"
"2606","63","1984","8843462","16912515183"
"2607","63","1985","9066109","17149094590"
"2608","63","1986","9292474","15314143988"
"2609","63","1987","9522360","13945431882"
"2610","63","1988","9755579","13051886552"
"2611","63","1989","9991870","13890828708"
"2612","63","1990","10230934","15239278100"
"2613","63","1991","10472475","16988535268"
"2614","63","1992","10716129","18094238119"
"2615","63","1993","10961466","18938717359"
"2616","63","1994","11208001","22708673337"
"2617","63","1995","11455204","24432884442"
"2618","63","1996","11703174","25226393197"
"2619","63","1997","11951452","28162053027"
"2620","63","1998","12198449","27981896948"
"2621","63","1999","12442115","19645272636"
"2622","63","2000","12681123","18327764882"
"2623","63","2001","12914667","24468324000"
"2624","63","2002","13143465","28548945000"
"2625","63","2003","13369678","32432858000"
"2626","63","2004","13596388","36591661000"
"2627","63","2005","13825847","41507085000"
"2628","63","2006","14059384","46802044000"
"2629","63","2007","14296557","51007777000"
"2630","63","2008","14535739","61762635000"
"2631","63","2009","14774424","62519686000"
"2632","63","2010","15011117","69555367000"
"2633","63","2011","15243883","79276664000"
"2634","63","2012","15474102","87924544000"
"2635","63","2013","15707474","95129659000"
"2636","63","2014","15951838","101726000000"
"2637","63","2015","16212020","99290381000"
"2638","63","2016","16491115","99937696000"
"2639","63","2017","16785361","104296000000"
"2640","63","2018","17084357","108398000000"
"2641","64","1965","30433022","4948667540"
"2642","64","1966","31237600","5278005612"
"2643","64","1967","32056510","5605484299"
"2644","64","1968","32881848","5932242991"
"2645","64","1969","33703139","6524455206"
"2646","64","1970","34513850","8042200452"
"2647","64","1971","35311910","8609283346"
"2648","64","1972","36102659","9299638056"
"2649","64","1973","36896554","10098534613"
"2650","64","1974","37708146","9228963225"
"2651","64","1975","38549142","11632178869"
"2652","64","1976","39422730","13315988083"
"2653","64","1977","40329589","14400806876"
"2654","64","1978","41275736","14811704063"
"2655","64","1979","42267435","18020571429"
"2656","64","1980","43309063","21669908177"
"2657","64","1981","44400113","22136081081"
"2658","64","1982","45539296","27655172414"
"2659","64","1983","46728286","30966239814"
"2660","64","1984","47968642","33971188992"
"2661","64","1985","49258732","39053502251"
"2662","64","1986","50602354","41253507951"
"2663","64","1987","51991700","40455616654"
"2664","64","1988","53399246","34980124929"
"2665","64","1989","54788685","39756299050"
"2666","64","1990","56134475","42978914311"
"2667","64","1991","57424549","37387836491"
"2668","64","1992","58666814","41855986519"
"2669","64","1993","59880658","46578631453"
"2670","64","1994","61095804","51897983393"
"2671","64","1995","62334034","60159245060"
"2672","64","1996","63601629","67629716981"
"2673","64","1997","64892270","78436578171"
"2674","64","1998","66200269","84828807556"
"2675","64","1999","67515591","90710704807"
"2676","64","2000","68831561","99838543960"
"2677","64","2001","70152661","97632008710"
"2678","64","2002","71485043","87850683979"
"2679","64","2003","72826097","82924503943"
"2680","64","2004","74172073","78845185293"
"2681","64","2005","75523569","89685725230"
"2682","64","2006","76873663","107484000000"
"2683","64","2007","78232126","130479000000"
"2684","64","2008","79636079","162818000000"
"2685","64","2009","81134798","188982000000"
"2686","64","2010","82761235","218888000000"
"2687","64","2011","84529250","236002000000"
"2688","64","2012","86422240","279373000000"
"2689","64","2013","88404640","288586000000"
"2690","64","2014","90424654","305530000000"
"2691","64","2015","92442547","332698000000"
"2692","64","2016","94447072","332928000000"
"2693","64","2017","96442593","235369000000"
"2694","64","2018","98423595","250895000000"
"2695","65","1992","2257596","477101651"
"2696","65","1993","2238626","467872714"
"2697","65","1994","2218430","531688311"
"2698","65","1995","2204222","578015625"
"2699","65","1996","2196464","693535954"
"2700","65","1997","2195179","686490090"
"2701","65","1998","2206432","745526154"
"2702","65","1999","2237405","688921325"
"2703","65","2000","2292416","706370815"
"2704","65","2001","2374722","752368495"
"2705","65","2002","2481058","729321366"
"2706","65","2003","2600973","870247703"
"2707","65","2004","2719803","1109054005"
"2708","65","2005","2826659","1098425901"
"2709","65","2006","2918205","1211161880"
"2710","65","2007","2996536","1317974491"
"2711","65","2008","3062779","1380188800"
"2712","65","2009","3119920","1856695551"
"2713","65","2010","3170435","2117039512"
"2714","65","2011","3213972","2607739837"
"2715","67","1960","30455000","12072126075"
"2716","67","1961","30739250","13834300571"
"2717","67","1962","31023366","16138545209"
"2718","67","1963","31296651","19074913948"
"2719","67","1964","31609195","21343844644"
"2720","67","1965","31954292","24756958695"
"2721","67","1966","32283194","28721062242"
"2722","67","1967","32682947","31647119228"
"2723","67","1968","33113134","31475548481"
"2724","67","1969","33441054","36038711600"
"2725","67","1970","33814531","40881655099"
"2726","67","1971","34224490","46492797365"
"2727","67","1972","34604469","58971806627"
"2728","67","1973","34988947","78425934894"
"2729","67","1974","35373335","97009800115"
"2730","67","1975","35757900","114465000000"
"2731","67","1976","36137812","118185000000"
"2732","67","1977","36511638","132090000000"
"2733","67","1978","36864898","160163000000"
"2734","67","1979","37191330","214019000000"
"2735","67","1980","37491165","232135000000"
"2736","67","1981","37758631","202257000000"
"2737","67","1982","37986012","195464000000"
"2738","67","1983","38171525","170487000000"
"2739","67","1984","38330364","171635000000"
"2740","67","1985","38469512","180302000000"
"2741","67","1986","38584624","250638000000"
"2742","67","1987","38684815","317882000000"
"2743","67","1988","38766939","375139000000"
"2744","67","1989","38827764","413631000000"
"2745","67","1990","38867322","535101000000"
"2746","67","1991","38966376","575599000000"
"2747","67","1992","39157685","629202000000"
"2748","67","1993","39361262","523649000000"
"2749","67","1994","39549108","529122000000"
"2750","67","1995","39724050","612940000000"
"2751","67","1996","39889852","640998000000"
"2752","67","1997","40057389","588692000000"
"2753","67","1998","40223509","617042000000"
"2754","67","1999","40386875","633194000000"
"2755","67","2000","40567864","595403000000"
"2756","67","2001","40850412","625976000000"
"2757","67","2002","41431558","705146000000"
"2758","67","2003","42187645","906853000000"
"2759","67","2004","42921895","1069560000000"
"2760","67","2005","43653155","1157280000000"
"2761","67","2006","44397319","1264550000000"
"2762","67","2007","45226803","1479340000000"
"2763","67","2008","45954106","1635020000000"
"2764","67","2009","46362946","1499100000000"
"2765","67","2010","46576897","1431620000000"
"2766","67","2011","46742697","1488070000000"
"2767","67","2012","46773055","1336020000000"
"2768","67","2013","46620045","1361850000000"
"2769","67","2014","46480882","1376910000000"
"2770","67","2015","46444832","1199080000000"
"2771","67","2016","46483569","1237500000000"
"2772","67","2017","46593236","1314310000000"
"2773","67","2018","46723749","1426190000000"
"2774","68","1995","1436634","4373665146"
"2775","68","1996","1415594","4746109767"
"2776","68","1997","1399535","5066240419"
"2777","68","1998","1386156","5617109245"
"2778","68","1999","1390244","5726897998"
"2779","68","2000","1396985","5685774809"
"2780","68","2001","1388115","6245069734"
"2781","68","2002","1379350","7322069511"
"2782","68","2003","1370720","9833870709"
"2783","68","2004","1362550","12059201242"
"2784","68","2005","1354775","14006088297"
"2785","68","2006","1346810","16963625016"
"2786","68","2007","1340680","22237061730"
"2787","68","2008","1337090","24194039256"
"2788","68","2009","1334515","19652492637"
"2789","68","2010","1331475","19490936349"
"2790","68","2011","1327439","23170239901"
"2791","68","2012","1322696","23043864510"
"2792","68","2013","1317997","25137153149"
"2793","68","2014","1314545","26615854605"
"2794","68","2015","1315407","22904456872"
"2795","68","2016","1315790","23984296771"
"2796","68","2017","1317384","26611651599"
"2797","68","2018","1320884","30284890757"
"2798","69","1981","35984528","7324903188"
"2799","69","1982","36995248","7707678019"
"2800","69","1983","38142674","8567890821"
"2801","69","1984","39374348","8096302367"
"2802","69","1985","40652141","9480840483"
"2803","69","1986","41965693","9848600870"
"2804","69","1987","43329231","10527338647"
"2805","69","1988","44757203","10908935749"
"2806","69","1989","46272299","11476584879"
"2807","69","1990","47887865","12175166763"
"2808","69","1991","49609969","13463868357"
"2809","69","1992","51423585","10492993078"
"2810","69","1993","53295566","8830712714"
"2811","69","1994","55180998","6927950565"
"2812","69","1995","57047908","7663984568"
"2813","69","1996","58883530","8547939731"
"2814","69","1997","60697443","8589211390"
"2815","69","1998","62507724","7818224906"
"2816","69","1999","64343013","7700833482"
"2817","69","2000","66224804","8242392104"
"2818","69","2001","68159423","8231326016"
"2819","69","2002","70142091","7850809498"
"2820","69","2003","72170584","8623691300"
"2821","69","2004","74239505","10131187261"
"2822","69","2005","76346311","12401139454"
"2823","69","2006","78489206","15280861835"
"2824","69","2007","80674348","19707616773"
"2825","69","2008","82916235","27066912635"
"2826","69","2009","85233913","32437389116"
"2827","69","2010","87639964","29933790334"
"2828","69","2011","90139927","31952763089"
"2829","69","2012","92726971","43310721414"
"2830","69","2013","95385785","47648211133"
"2831","69","2014","98094253","55612228234"
"2832","69","2015","100835458","64464547915"
"2833","69","2016","103603501","74271281811"
"2834","69","2017","106400024","81716326731"
"2835","69","2018","109224559","84355462494"
"2836","70","1960","4429634","5224102196"
"2837","70","1961","4461005","5921659485"
"2838","70","1962","4491443","6340580854"
"2839","70","1963","4523309","6885920329"
"2840","70","1964","4548543","7766655086"
"2841","70","1965","4563732","8589340019"
"2842","70","1966","4580869","9208524505"
"2843","70","1967","4605744","9368954010"
"2844","70","1968","4626469","8823033880"
"2845","70","1969","4623785","10070766721"
"2846","70","1970","4606307","11365953567"
"2847","70","1971","4612124","12536710287"
"2848","70","1972","4639657","14754136507"
"2849","70","1973","4666081","19486826980"
"2850","70","1974","4690574","24867278714"
"2851","70","1975","4711440","29494515597"
"2852","70","1976","4725664","31873171719"
"2853","70","1977","4738902","33524682308"
"2854","70","1978","4752528","36283091408"
"2855","70","1979","4764690","44498283621"
"2856","70","1980","4779535","53685049410"
"2857","70","1981","4799964","52485533205"
"2858","70","1982","4826933","52832120390"
"2859","70","1983","4855787","51014090521"
"2860","70","1984","4881803","52926394935"
"2861","70","1985","4902206","55914236378"
"2862","70","1986","4918154","73586676050"
"2863","70","1987","4932123","91642093873"
"2864","70","1988","4946481","109103000000"
"2865","70","1989","4964371","119065000000"
"2866","70","1990","4986431","141518000000"
"2867","70","1991","5013740","127866000000"
"2868","70","1992","5041992","112625000000"
"2869","70","1993","5066447","89255751015"
"2870","70","1994","5088333","103322000000"
"2871","70","1995","5107790","134199000000"
"2872","70","1996","5124573","132099000000"
"2873","70","1997","5139835","126833000000"
"2874","70","1998","5153498","133936000000"
"2875","70","1999","5165474","135226000000"
"2876","70","2000","5176209","125540000000"
"2877","70","2001","5188008","129250000000"
"2878","70","2002","5200598","139553000000"
"2879","70","2003","5213014","171071000000"
"2880","70","2004","5228172","196768000000"
"2881","70","2005","5246096","204436000000"
"2882","70","2006","5266268","216553000000"
"2883","70","2007","5288720","255385000000"
"2884","70","2008","5313399","283742000000"
"2885","70","2009","5338871","251499000000"
"2886","70","2010","5363352","247800000000"
"2887","70","2011","5388272","273674000000"
"2888","70","2012","5413971","256706000000"
"2889","70","2013","5438972","269980000000"
"2890","70","2014","5461512","272609000000"
"2891","70","2015","5479531","232851000000"
"2892","70","2016","5495303","239010000000"
"2893","70","2017","5508214","252331000000"
"2894","70","2018","5518050","273961000000"
"2895","71","1960","393481","112328422"
"2896","71","1961","407249","116987784"
"2897","71","1962","421665","122906435"
"2898","71","1963","436293","129454728"
"2899","71","1964","450542","140032741"
"2900","71","1965","463968","147084750"
"2901","71","1966","476404","150603925"
"2902","71","1967","487981","162625885"
"2903","71","1968","498940","166952937"
"2904","71","1969","509704","182182067"
"2905","71","1970","520562","219878482"
"2906","71","1971","531635","247749327"
"2907","71","1972","542844","316650509"
"2908","71","1973","554138","425963359"
"2909","71","1974","565415","558589870"
"2910","71","1975","576626","684268280"
"2911","71","1976","587557","694552411"
"2912","71","1977","598296","719533137"
"2913","71","1978","609383","829239489"
"2914","71","1979","621585","1019743927"
"2915","71","1980","635307","1202567359"
"2916","71","1981","651021","1235899836"
"2917","71","1982","668280","1194015444"
"2918","71","1983","685497","1123107276"
"2919","71","1984","700483","1177997414"
"2920","71","1985","711775","1141210125"
"2921","71","1986","718639","1290228617"
"2922","71","1987","721783","1177908192"
"2923","71","1988","722930","1109976928"
"2924","71","1989","724594","1182686577"
"2925","71","1990","728573","1337024782"
"2926","71","1991","735401","1383843860"
"2927","71","1992","744469","1531803061"
"2928","71","1993","754963","1635426125"
"2929","71","1994","765609","1825285158"
"2930","71","1995","775425","1970347721"
"2931","71","1996","784386","2129266728"
"2932","71","1997","792736","2093994597"
"2933","71","1998","800157","1656784780"
"2934","71","1999","806303","1942170999"
"2935","71","2000","811006","1684109743"
"2936","71","2001","813925","1660102346"
"2937","71","2002","815257","1842691481"
"2938","71","2003","816076","2315935753"
"2939","71","2004","817860","2727507213"
"2940","71","2005","821604","3006725015"
"2941","71","2006","827870","3102741451"
"2942","71","2007","836190","3405050612"
"2943","71","2008","845361","3523185920"
"2944","71","2009","853637","2870624636"
"2945","71","2010","859818","3140508836"
"2946","71","2011","863449","3774530616"
"2947","71","2012","865069","3972012571"
"2948","71","2013","865608","4190143206"
"2949","71","2014","866453","4856963252"
"2950","71","2015","868627","4682546881"
"2951","71","2016","872399","4926740194"
"2952","71","2017","877459","5270335185"
"2953","71","2018","883483","5479504926"
"2954","73","1960","46621669","62651474947"
"2955","73","1961","47240543","68346741504"
"2956","73","1962","47904877","76313782252"
"2957","73","1963","48582611","85551113767"
"2958","73","1964","49230595","94906593388"
"2959","73","1965","49818028","102161000000"
"2960","73","1966","50330262","110597000000"
"2961","73","1967","50775794","119466000000"
"2962","73","1968","51175508","129847000000"
"2963","73","1969","51561836","140725000000"
"2964","73","1970","51957738","148456000000"
"2965","73","1971","52371342","165967000000"
"2966","73","1972","52793138","203494000000"
"2967","73","1973","53207734","264430000000"
"2968","73","1974","53592233","285552000000"
"2969","73","1975","53931390","360832000000"
"2970","73","1976","54220022","372319000000"
"2971","73","1977","54467702","410279000000"
"2972","73","1978","54691851","506708000000"
"2973","73","1979","54917118","613953000000"
"2974","73","1980","55161527","701288000000"
"2975","73","1981","55430296","615552000000"
"2976","73","1982","55718933","584878000000"
"2977","73","1983","56023770","559869000000"
"2978","73","1984","56337666","530684000000"
"2979","73","1985","56654696","553138000000"
"2980","73","1986","56976123","771471000000"
"2981","73","1987","57302663","934173000000"
"2982","73","1988","57627105","1018850000000"
"2983","73","1989","57940212","1025210000000"
"2984","73","1990","58235697","1269180000000"
"2985","73","1991","58559311","1269280000000"
"2986","73","1992","58851217","1401470000000"
"2987","73","1993","59106768","1322820000000"
"2988","73","1994","59327192","1393980000000"
"2989","73","1995","59541899","1601090000000"
"2990","73","1996","59753100","1605680000000"
"2991","73","1997","59964851","1452880000000"
"2992","73","1998","60186288","1503110000000"
"2993","73","1999","60496718","1492650000000"
"2994","73","2000","60912500","1362250000000"
"2995","73","2001","61357430","1376470000000"
"2996","73","2002","61805267","1494290000000"
"2997","73","2003","62244886","1840480000000"
"2998","73","2004","62704895","2115740000000"
"2999","73","2005","63179351","2196130000000"
"3000","73","2006","63621381","2318590000000"
"3001","73","2007","64016225","2657210000000"
"3002","73","2008","64374984","2918380000000"
"3003","73","2009","64707040","2690220000000"
"3004","73","2010","65027507","2642610000000"
"3005","73","2011","65342780","2861410000000"
"3006","73","2012","65659809","2683830000000"
"3007","73","2013","65998687","2811080000000"
"3008","73","2014","66316100","2852170000000"
"3009","73","2015","66593366","2438210000000"
"3010","73","2016","66859768","2471290000000"
"3011","73","2017","66865144","2586290000000"
"3012","73","2018","66987244","2777540000000"
"3013","74","1998","46096","1107882641"
"3014","74","1999","46436","1120280382"
"3015","74","2000","46735","1058702725"
"3016","74","2001","46997","1147654635"
"3017","74","2002","47233","1262669892"
"3018","74","2003","47432","1494011567"
"3019","74","2004","47600","1688237552"
"3020","74","2005","47722","1727792693"
"3021","74","2006","47792","1984445416"
